Open reading frame,gonad_a1,gonad_a2,gonad_a3,gonad_a4,gonad_a5,gonad_a6,gonad_a7,gonad_a8,gonad_a9,gonad_a10,gonad_b1,gonad_b2,gonad_b3,gonad_b4,gonad_b5,gonad_b6,gonad_b7,gonad_b8,gonad_b9,gonad_b10,Chromosome,Start,End,Strand,WBGene,Gene Name,Type
W01B6.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,10070249,10072605,-,WBGene00012170,,cds
W01B6.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,10075439,10075630,+,WBGene00012171,,cds
W01B6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,10076304,10078628,+,WBGene00012172,,cds
W01B6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,10081073,10082589,+,WBGene00012173,,cds
W01B6.7,0,0,0,0.271281343,0,0.281129466,0,0,0,0.448766565,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,10084421,10085417,-,WBGene00000593,col-2,cds
W01B6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,10083451,10084419,-,WBGene00012174,,cds
W01B6.9,6.798743592,12.60458546,9.109305155,14.37791119,19.44876639,22.77148673,22.8867867,26.23251849,16.96049148,19.2969623,4.514366973,21.99969656,8.492265334,14.43957196,24.21948486,18.26943967,15.20594552,20.53960476,25.03948534,19.47594721,CHROMOSOME_IV,10086114,10088413,+,WBGene00003576,ndc-80,cds
W01C8.1,0,0,0.325332327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,5692337,5694898,+,WBGene00020918,,cds
W01C8.3,0,0,0,0,0,0,0,0,0.942249527,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,5676347,5680190,-,WBGene00020919,set-19,cds
W01C8.4,0,0,0,0,0,4.779200918,5.721696674,4.918597216,5.653497159,7.180265042,0,0.758610226,0,0,0.563243834,7.900298236,1.900743191,4.401343877,1.926114257,2.99629957,CHROMOSOME_X,5680314,5684706,-,WBGene00020920,set-20,cds
W01C8.5,0,0,0.325332327,0,0.213722708,0,0,0,3.768998106,0.448766565,0,0,0,0,0.281621917,0.49376864,0,0,0,0,CHROMOSOME_X,5694440,5697273,-,WBGene00020921,,cds
W01C8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,5705684,5710550,-,WBGene00000295,cat-1,cds
W01C9.1,0,0,0,0,0,0,0,0,0,0.448766565,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,8533044,8534312,-,WBGene00012175,,cds
W01C9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,8536309,8538519,+,WBGene00012176,,cds
W01C9.3,0,0,0.325332327,0,0,0,0,0,0,0.448766565,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,8540669,8545401,+,WBGene00004155,pqn-73,cds
W01C9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,8545641,8546775,+,WBGene00012177,,cds
W01C9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,8547291,8556207,-,WBGene00012178,glb-27,cds
W01D2.1,364.4126565,282.9512116,264.1698495,198.3066619,180.5956879,169.5210678,162.1147391,63.94176381,50.88147443,18.39942917,454.8224725,306.4785313,299.4640934,260.8540065,158.2715173,143.6866742,66.52601167,19.07249013,10.59362841,14.98149785,CHROMOSOME_II,14815440,14816136,+,WBGene00012179,,cds
W01D2.2,0,0,0,0,0,1.686776794,3.814464449,0,0,0.448766565,1.128591743,0,0,0,1.126487668,0.49376864,0,0,1.926114257,1.498149785,CHROMOSOME_II,14816071,14839929,-,WBGene00003651,nhr-61,cds
W01D2.3,0,0.434640878,0.325332327,0.271281343,0.641168123,0.281129466,0,0,0,0.448766565,0,0,0.446961333,0.627807477,0.844865751,0,0,0,1.926114257,0,CHROMOSOME_II,14800672,14804233,-,WBGene00012180,,cds
W01D2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,14805910,14808011,+,WBGene00012181,srt-11,cds
W01D2.5,0,9.996740193,8.133308174,6.510752236,7.907740182,15.46212062,11.44339335,9.837194432,7.537996212,16.15559634,1.128591743,10.62054316,5.810497334,6.278074766,7.322169841,16.78813375,19.00743191,7.335573128,11.55668554,13.48334807,CHROMOSOME_II,14812491,14814816,+,WBGene00012182,,cds
W01D2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,14808910,14809128,+,WBGene00012183,,cds
W01F3.1,0,0.434640878,0.325332327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,20654621,20659688,+,WBGene00012184,,cds
W01F3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,20660337,20662000,+,WBGene00012185,,cds
W01F3.3,0,0,0.975996981,0.542562686,0.641168123,0,0,0,0,0,0,0,0,0,0.281621917,0.49376864,0,0,0,0,CHROMOSOME_V,20667180,20678509,+,WBGene00012186,mlt-11,cds
W01G7.1,0,0,0,0,0,1.96790626,1.907232225,0,0.942249527,3.141365956,0,0.758610226,0,0.313903738,0.281621917,3.950149118,4.751857976,1.467114626,4.815285643,1.498149785,CHROMOSOME_II,14033159,14037647,-,WBGene00000901,daf-5,cds
W01G7.3,10.87798975,22.60132565,33.18389735,24.14403954,19.44876639,16.86776794,13.35062557,24.59298608,20.72948958,24.23339452,13.54310092,15.17220452,25.02983467,22.60106916,15.77082735,15.80059647,19.00743191,13.20403163,20.2241997,17.97779742,CHROMOSOME_II,14059763,14060547,+,WBGene00012187,rpb-11,cds
W01G7.4,6.798743592,11.73530371,12.36262842,12.20766044,11.3273035,12.08856703,7.628928898,8.197662027,16.96049148,18.39942917,3.38577523,12.13776362,15.19668533,11.61443832,14.08109585,15.30682783,6.652601167,4.401343877,9.630571285,16.47964764,CHROMOSOME_II,14060664,14062548,+,WBGene00012188,,cds
W01G7.5,0,0,0,0,0.213722708,0,0,0,0,0.448766565,0,0,0,0.313903738,0,0,0,0,0,0,CHROMOSOME_II,14063375,14065829,+,WBGene00002275,lem-2,cds
W01H2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4218255,4218434,-,WBGene00020922,,cds
W01H2.3,0,0,0,0.271281343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_X,4227833,4235822,-,WBGene00004285,rab-37,cds
W02A11.1,10.87798975,13.03922634,9.759969809,7.324596266,7.052849351,7.028236644,7.628928898,6.558129621,4.711247633,8.526564737,7.900142203,8.344712487,7.598342667,10.35882336,6.47730409,6.418992317,5.702229572,1.467114626,7.704457028,8.98889871,CHROMOSOME_I,12730013,12732717,-,WBGene00012192,,cds
W02A11.2,8.158492311,6.51961317,11.71196377,8.952284325,8.762631012,8.152754507,1.907232225,14.75579165,7.537996212,12.56546382,6.771550459,5.310271582,5.363536001,6.591978504,8.730279425,4.937686398,7.602972762,11.73691701,7.704457028,8.98889871,CHROMOSOME_I,12733289,12741217,-,WBGene00012193,vps-25,cds
W02A11.3,0,0,0.325332327,0,0.213722708,5.341459849,5.721696674,3.279064811,4.711247633,9.424097867,0,0,0.446961333,0.627807477,0.844865751,8.394066876,11.40445914,2.934229251,11.55668554,11.98519828,CHROMOSOME_I,12738077,12741139,+,WBGene00012194,toe-4,cds
W02A11.4,1.359748718,0.869281756,1.301329308,1.627688059,0.641168123,0.562258931,0,0,0,0,1.128591743,0,0,0.627807477,0.281621917,1.481305919,0.950371595,0,0,1.498149785,CHROMOSOME_I,12741595,12748719,+,WBGene00006700,uba-2,cds
W02A11.5,1.359748718,0,0,0.81384403,0.213722708,1.405647329,0,0,0,0.448766565,2.257183486,0.758610226,0.446961333,0.941711215,1.126487668,0,0,0,0,0,CHROMOSOME_I,12749880,12752057,+,WBGene00012195,bath-34,cds
W02A11.8,0,1.738563512,0.650664654,1.356406716,0.427445415,0,0,1.639532405,0,0,1.128591743,3.034440904,0,0,0.844865751,0,0,0,0,0,CHROMOSOME_I,12758514,12759563,+,WBGene00012196,bath-35,cds
W02A2.1,1.359748718,0,0,0.542562686,0.213722708,0.281129466,1.907232225,0,1.884499053,2.243832825,1.128591743,0,0,0,0.844865751,0.98753728,0,0,0.963057129,1.498149785,CHROMOSOME_IV,13323826,13326370,+,WBGene00001394,fat-2,cds
W02A2.2,0,0,0,0,0,0,0,0,1.884499053,0.89753313,0,0,0,0,0,0,0,1.467114626,0.963057129,0,CHROMOSOME_IV,13328335,13329295,+,WBGene00001390,far-6,cds
W02A2.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,13329512,13331364,-,WBGene00004156,pqn-74,cds
W02A2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,13342834,13346165,+,WBGene00012190,,cds
W02A2.6,27.19497437,35.64055199,21.14660125,17.90456865,16.24292578,15.18099115,13.35062557,6.558129621,14.1337429,9.872864432,13.54310092,20.4824761,19.21933734,12.87005327,16.89731502,12.83798463,7.602972762,16.13826088,12.51974267,13.48334807,CHROMOSOME_IV,13349096,13353169,-,WBGene00004333,rec-8,cds
W02A2.7,16.31698462,27.81701619,34.15989433,47.20295371,80.14601535,84.90109865,91.54714678,104.9300739,97.99395076,94.68974524,13.54310092,33.37884995,35.75690667,48.3411757,83.0784655,86.40951196,80.7815856,98.29667992,98.23182711,109.3649343,CHROMOSOME_IV,13353692,13356065,+,WBGene00003230,mex-5,cds
W02A2.8,0,0,0,0,0,0,0,0,0,0,0,2.275830678,0,0,0,0,0,0,0,0,CHROMOSOME_IV,13356168,13358573,-,WBGene00012191,,cds
W02A2.9,0,0,0.650664654,0,0.213722708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,13347663,13348551,+,WBGene00044280,,cds
W02B12.1,0,0.434640878,0,0,0,0,0,0,0,0,0,0,0,0,0.281621917,0,0,0,0,0,CHROMOSOME_II,11448956,11451381,+,WBGene00012201,,cds
W02B12.10,14.9572359,28.25165707,24.0745922,23.60147686,26.07417033,25.02052245,40.05187672,11.47672684,20.72948958,27.37476047,19.18605963,27.30996814,26.37071867,22.60106916,18.58704652,17.28190239,23.75928988,13.20403163,18.29808544,16.47964764,CHROMOSOME_II,11472075,11473507,-,WBGene00012205,,cds
W02B12.11,14.9572359,9.996740193,18.54394264,21.9737888,26.50161574,19.39793314,11.44339335,8.197662027,13.19149337,8.077798172,11.28591743,15.93081475,15.19668533,13.49786075,22.52975336,22.71335743,21.85854669,16.13826088,11.55668554,7.490748925,CHROMOSOME_II,11473797,11476200,+,WBGene00012206,,cds
W02B12.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,11476691,11479097,-,WBGene00012207,,cds
W02B12.13,0,0,0,0,0,0,0,0,0.942249527,0,0,0,0,0,0.281621917,0.49376864,0,0,0,0,CHROMOSOME_II,11445225,11448835,+,WBGene00043534,,cds
W02B12.15,10.87798975,16.08171249,15.61595169,15.19175522,8.548908304,10.96404916,17.16509002,14.75579165,10.36474479,15.25806321,18.05746789,21.99969656,18.772376,18.8342243,13.2362301,16.29436511,8.553344358,5.868458503,9.630571285,22.47224678,CHROMOSOME_II,11468488,11469560,-,WBGene00044026,,cds
W02B12.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,11475994,11476451,-,WBGene00195148,,cds
W02B12.2,9.518241029,30.42486146,39.69054389,37.7081067,36.546583,44.13732612,43.86634117,39.34877773,42.40122869,52.95445468,18.05746789,33.37884995,38.885636,30.44866261,38.01895879,42.95787166,45.61783657,22.00671938,44.30062791,34.45744506,CHROMOSOME_II,11451380,11452891,-,WBGene00004699,rsp-2,cds
W02B12.3,19.03648206,32.59806585,26.35191848,23.33019551,25.00555679,25.30165192,15.2578578,22.95345368,19.78724006,28.72106017,16.92887615,11.37915339,16.98453067,22.91497289,13.2362301,19.75074559,4.751857976,4.401343877,16.37197119,14.98149785,CHROMOSOME_II,11453914,11455743,+,WBGene00004698,rsp-1,cds
W02B12.4,0,0.434640878,0.650664654,0,0.213722708,0,0,1.639532405,0,0.448766565,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,11455695,11459292,-,WBGene00012202,,cds
W02B12.6,2.719497437,2.607845268,2.602658616,4.611782834,2.350949784,2.530165192,0,1.639532405,3.768998106,1.79506626,3.38577523,3.034440904,4.022652,2.197326168,3.66108492,2.962611839,0.950371595,2.934229251,3.852228514,2.99629957,CHROMOSOME_II,11460099,11464015,-,WBGene00000196,aars-1,cds
W02B12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,11465875,11467577,-,WBGene00002227,klp-17,cds
W02B12.8,2.719497437,4.781049658,7.48264352,10.30869104,7.907740182,7.309366109,7.628928898,8.197662027,8.480245739,12.56546382,4.514366973,2.275830678,4.022652,4.394652336,4.224328754,7.406529596,8.553344358,7.335573128,0.963057129,5.99259914,CHROMOSOME_II,11464828,11468589,+,WBGene00012203,rga-1,cds
W02B12.9,2.719497437,13.03922634,11.71196377,8.409721638,8.97635372,6.747107178,5.721696674,4.918597216,4.711247633,12.56546382,5.642958716,11.37915339,10.28011067,7.21978598,10.70163284,10.36914144,2.851114786,10.26980238,5.778342771,1.498149785,CHROMOSOME_II,11469946,11471971,-,WBGene00012204,,cds
W02B3.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,676117,680042,+,WBGene00001709,grk-2,cds
W02B3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,668094,668429,-,WBGene00020923,,cds
W02B3.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,680629,683324,-,WBGene00020924,,cds
W02B3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,686232,687080,-,WBGene00020925,,cds
W02B3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,690344,690742,-,WBGene00020926,,cds
W02B3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_III,691171,691812,-,WBGene00020927,,cds
W02B8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,13898469,13902043,-,WBGene00012197,,cds
W02B8.2,0,1.303922634,0.325332327,0.271281343,0.213722708,3.654683055,5.721696674,9.837194432,4.711247633,4.038899086,0,0,0,0.313903738,1.408109585,7.900298236,6.652601167,5.868458503,4.815285643,5.99259914,CHROMOSOME_II,13908851,13915179,+,WBGene00012198,,cds
W02B8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,13916281,13919603,+,WBGene00012199,mltn-3,cds
W02B8.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,13920481,13924650,+,WBGene00012200,mltn-4,cds
W02B8.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,13930451,13931923,-,WBGene00001988,hot-3,cds
W02B8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_II,13925194,13930442,+,WBGene00044074,mltn-5,cds
W02B9.1,13.59748718,10.86602195,22.12259823,13.02150447,20.73110264,31.48650016,38.14464449,55.74410178,33.92098295,40.38899086,10.15732569,25.79274769,18.32541467,18.8342243,36.89247112,49.37686398,55.12155253,63.0859289,60.6725991,44.94449355,CHROMOSOME_I,11075751,11134660,-,WBGene00001980,hmr-1,cds
W02C12.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,4008013,4014215,+,WBGene00020928,,cds
W02C12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_IV,4005471,4007817,-,WBGene00020929,,cds
W02C12.3,0,0,0,0.271281343,0.213722708,1.124517863,1.907232225,3.279064811,1.884499053,0.448766565,0,0,0,0,0.281621917,0.98753728,0.950371595,0,0.963057129,0,CHROMOSOME_IV,4015480,4028123,-,WBGene00020930,hlh-30,cds
W02D3.1,21.75597949,30.42486146,27.00258314,29.56966641,25.00555679,17.43002688,22.8867867,8.197662027,7.537996212,3.590132521,29.34338532,25.79274769,36.203868,33.5877,26.47246019,24.68843199,13.30520233,14.67114626,10.59362841,2.99629957,CHROMOSOME_I,6741275,6741878,+,WBGene00020931,,cds
W02D3.10,8.158492311,3.911767902,9.434637482,5.425626863,7.907740182,5.341459849,7.628928898,4.918597216,6.595746686,1.346299695,5.642958716,4.551661356,8.045304001,6.591978504,5.632438339,7.900298236,4.751857976,2.934229251,7.704457028,0,CHROMOSOME_I,6746019,6753032,-,WBGene00020935,fnci-1,cds
W02D3.11,4.079246155,9.127458437,7.48264352,11.9363791,13.89197599,17.71115634,3.814464449,6.558129621,10.36474479,18.39942917,4.514366973,6.068881809,12.51491733,9.10320841,16.89731502,9.875372795,12.35483074,14.67114626,7.704457028,14.98149785,CHROMOSOME_I,6753230,6756351,-,WBGene00020936,hrpf-1,cds
W02D3.12,9.518241029,7.388894926,5.205317232,3.526657461,4.060731445,3.373553589,1.907232225,1.639532405,2.82674858,2.692599391,5.642958716,5.310271582,2.681768,8.789304672,4.505950671,3.456380478,4.751857976,5.868458503,2.889171386,2.99629957,CHROMOSOME_I,6741983,6742359,+,WBGene00020937,,cds
W02D3.2,4.079246155,6.954254048,7.807975847,10.0374097,10.68613538,9.277272369,9.536161123,3.279064811,10.36474479,11.21916413,11.28591743,9.103322713,12.067956,11.30053458,10.13838901,7.900298236,3.801486381,11.73691701,10.59362841,10.4870485,CHROMOSOME_I,6736687,6741638,+,WBGene00020932,dhod-1,cds
W02D3.3,0,0,0,0,0,0,0,0,0,0.89753313,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,6724918,6728331,+,WBGene00003170,mec-6,cds
W02D3.4,13.59748718,29.12093882,18.21861031,29.56966641,30.7760699,34.01666535,41.95910894,62.3022314,47.11247633,57.8908869,14.67169266,28.06857836,27.26464134,21.3454542,31.82327661,45.42671486,31.36226264,46.94766802,44.30062791,43.44634377,CHROMOSOME_I,6719369,6723062,-,WBGene00020933,,cds
W02D3.5,0,1.303922634,1.626661635,3.255376118,2.137227076,1.124517863,11.44339335,6.558129621,4.711247633,2.243832825,0,0,0.893922667,1.255614953,3.097841086,3.950149118,0.950371595,0,1.926114257,1.498149785,CHROMOSOME_I,6728286,6729379,-,WBGene00002258,lbp-6,cds
W02D3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,6729722,6731111,-,WBGene00007057,,cds
W02D3.7,0,0.869281756,1.301329308,1.898969402,0.641168123,0.843388397,0,1.639532405,0.942249527,1.346299695,0,0,0,0.627807477,0.281621917,1.481305919,0,0,0,0,CHROMOSOME_I,6731270,6732281,-,WBGene00002257,lbp-5,cds
W02D3.8,1.359748718,2.607845268,2.277326289,2.170250745,3.847008737,5.341459849,1.907232225,4.918597216,1.884499053,1.346299695,2.257183486,3.034440904,3.128729334,1.255614953,3.097841086,4.443917758,3.801486381,2.934229251,2.889171386,1.498149785,CHROMOSOME_I,6734030,6736162,-,WBGene00004883,smg-5,cds
W02D3.9,8.158492311,6.084972292,13.66395773,14.92047387,14.31942141,16.58663848,20.97955447,16.39532405,22.61398864,25.57969421,3.38577523,15.93081475,15.19668533,11.30053458,17.46055885,25.18220063,20.9081751,20.53960476,25.03948534,29.9629957,CHROMOSOME_I,6742294,6745342,-,WBGene00006773,unc-37,cds
W02D7.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8318415,8322843,+,WBGene00020945,clec-219,cds
W02D7.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8302867,8304449,-,WBGene00020946,,cds
W02D7.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8311490,8312021,+,WBGene00044356,,cds
W02D7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8307950,8310858,+,WBGene00020938,clec-218,cds
W02D7.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8293824,8294860,-,WBGene00020939,,cds
W02D7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8296538,8297522,-,WBGene00020940,,cds
W02D7.5,0,1.303922634,0.650664654,1.627688059,0,3.373553589,1.907232225,1.639532405,0,4.487665651,0,0,0.446961333,0,1.408109585,1.975074559,2.851114786,1.467114626,1.926114257,1.498149785,CHROMOSOME_V,8297675,8299226,-,WBGene00020941,,cds
W02D7.6,0,1.738563512,1.301329308,4.883064177,4.48817686,3.373553589,5.721696674,1.639532405,5.653497159,1.79506626,2.257183486,6.827492035,3.575690667,4.394652336,3.097841086,2.962611839,3.801486381,1.467114626,1.926114257,1.498149785,CHROMOSOME_V,8299745,8301309,-,WBGene00020942,,cds
W02D7.7,13.59748718,19.12419863,17.89327798,20.07481939,13.89197599,15.46212062,15.2578578,16.39532405,15.07599242,18.84819573,6.771550459,25.03413746,14.30276267,12.87005327,17.46055885,20.24451423,26.61040467,20.53960476,30.81782811,14.98149785,CHROMOSOME_V,8301459,8302566,-,WBGene00004766,sel-9,cds
W02D7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8305100,8306440,-,WBGene00020943,,cds
W02D7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,8326171,8326494,-,WBGene00020944,,cds
W02D9.1,25.83522565,33.90198848,19.84527195,36.35169998,33.34074239,36.26570108,45.77357339,36.06971292,32.97873343,43.08159025,23.70042661,34.8960704,21.90110534,22.60106916,31.5416547,29.62611839,40.8659786,54.28324115,28.89171386,46.44264334,CHROMOSOME_I,12528302,12532172,-,WBGene00004181,pri-2,cds
W02D9.10,1.359748718,0,0,0,0.213722708,0.281129466,0,3.279064811,0,0,0,0,0,0.627807477,0.281621917,0,0,0,0,11.98519828,CHROMOSOME_I,12551528,12552360,+,WBGene00012216,,cds
W02D9.2,6.798743592,8.258176682,10.41063446,10.30869104,11.54102621,15.18099115,30.51571559,6.558129621,15.07599242,25.13092765,2.257183486,7.586102261,12.067956,10.35882336,15.48920543,20.73828287,16.15631712,17.60537551,17.33502831,16.47964764,CHROMOSOME_I,12532659,12534345,+,WBGene00012208,,cds
W02D9.3,5.438994874,7.388894926,10.73596679,15.46303656,16.24292578,15.74325008,1.907232225,6.558129621,8.480245739,17.9506626,3.38577523,8.344712487,10.28011067,11.30053458,14.64433968,13.33175327,13.30520233,7.335573128,7.704457028,7.490748925,CHROMOSOME_I,12535312,12537661,+,WBGene00012209,hmg-20,cds
W02D9.4,8.158492311,5.650331414,8.783972828,11.39381641,11.96847163,9.277272369,3.814464449,4.918597216,8.480245739,9.872864432,2.257183486,4.551661356,8.939226668,5.964171027,8.448657508,3.950149118,4.751857976,5.868458503,0.963057129,1.498149785,CHROMOSOME_I,12537981,12538945,-,WBGene00012210,,cds
W02D9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.963057129,1.498149785,CHROMOSOME_I,12561030,12561550,-,WBGene00012211,ssp-37,cds
W02D9.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,12560250,12560699,-,WBGene00012212,,cds
W02D9.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49376864,7.602972762,2.934229251,2.889171386,1.498149785,CHROMOSOME_I,12559265,12559662,-,WBGene00012213,,cds
W02D9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,12558537,12558934,+,WBGene00012214,,cds
W02D9.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_I,12557154,12557553,+,WBGene00012215,,cds
W02F12.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,6695199,6697635,-,WBGene00020947,,cds
W02F12.3,4.079246155,6.084972292,6.831978866,18.17584999,36.76030571,48.07313864,45.77357339,27.87205089,61.24621922,60.58348629,1.128591743,8.344712487,11.62099467,7.533689719,28.16219169,30.11988703,38.01486381,16.13826088,29.85477099,32.95929527,CHROMOSOME_V,6703040,6704558,+,WBGene00020948,,cds
W02F12.4,8.158492311,12.16994458,13.01329308,17.63328731,17.31153932,17.99228581,3.814464449,14.75579165,18.84499053,24.68216108,11.28591743,16.68942497,16.090608,8.161497195,14.08109585,13.33175327,18.05706031,13.20403163,6.7413999,19.47594721,CHROMOSOME_V,6704536,6706915,-,WBGene00020949,,cds
W02F12.5,36.7132154,42.16016516,28.62924477,25.22916491,23.08205242,22.20922779,26.70125114,26.23251849,36.74773153,32.31119269,29.34338532,30.34440904,29.499448,32.33208504,32.66814237,14.31929055,21.85854669,24.94094864,31.78088524,29.9629957,CHROMOSOME_V,6707037,6709086,-,WBGene00020950,dlst-1,cds
W02F12.6,21.75597949,28.25165707,29.93057408,34.99529327,33.34074239,34.01666535,30.51571559,22.95345368,25.44073722,34.10625895,23.70042661,28.82718859,33.5221,31.07647009,30.13354511,30.11988703,18.05706031,22.00671938,16.37197119,10.4870485,CHROMOSOME_V,6709562,6710579,-,WBGene00020951,sna-1,cds
W02F12.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,6716838,6718280,-,WBGene00005187,srg-30,cds
W02F12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,6692230,6694706,-,WBGene00175027,,cds
W02G9.1,2.719497437,1.303922634,0,1.356406716,0.641168123,1.124517863,0,0,0,1.346299695,0,0.758610226,0,0,0,0.98753728,0,0,0.963057129,0,CHROMOSOME_V,2662963,2665001,-,WBGene00003579,ndx-2,cds
W02G9.10,0,0,0,0,0.641168123,0,0,0,0,0.448766565,0,0.758610226,0,0,0.563243834,0,0,0,0,0,CHROMOSOME_V,2653081,2654929,+,WBGene00219305,,cds
W02G9.2,0,0.434640878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHROMOSOME_V,2683222,2688498,+,WBGene00020952,kel-8,cds
W02G9.3,0,0.869281756,0.325332327,0.271281343,0,0.281129466,0,0,0,0,0,0,0,0.313903738,0,0,0,0,0,0,CHROMOSOME_V,2671462,2673971,+,WBGene00020953,,cds
W02G9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.563243834,0,0,0,0,0,CHROMOSOME_V,2666864,2670227,+,WBGene00020954,,cds
