Open reading frame,group ID,1,2,3,4,5,6,7,8,9,10,diffExp,chromosome,chrom_start,chrom_end,strand,wbgene,Gene name,type
Y54G2A.22,2,2.852168904,2.789717229,3.16154909,3.66894154,2.875314415,2.142402665,1.947704985,0,0.556919604,0.292055252,3.66894154,CHROMOSOME_IV,2919826,2922227,-,WBGene00021887,fbxc-45,cds
M01F1.8,2,3.328022208,3.821078248,4.012994592,3.973529322,3.636555143,3.185076281,2.640050032,1.352376344,2.117525016,2.024614984,2.660618248,CHROMOSOME_III,3499358,3502534,-,WBGene00010814,,cds
F23F1.10,2,3.819829269,4.133528676,4.368241116,4.505750645,4.290686042,3.924508285,3.635049265,3.117762969,3.322417015,3.019298375,1.486452271,CHROMOSOME_II,41470,41984,-,WBGene00017750,,cds
T04A6.5,2,1.089899272,1.64056014,1.904605469,1.740167847,1.488832683,1.039859611,1.278316317,0,0,0.292055252,1.904605469,CHROMOSOME_III,7603650,7604262,+,WBGene00195190,,cds
T07A9.15,2,2.805229335,3.010221328,3.22555627,3.040816828,3.013575831,2.394611662,2.74743201,1.678374812,1.947838179,1.856016079,1.547181458,CHROMOSOME_IV,393151,393529,-,WBGene00045249,,cds
T26E3.4,2,3.748643953,4.01723759,4.407625114,4.09709674,4.017115544,3.48192232,3.63580259,2.522603045,3.109633095,2.5704202,1.885022069,CHROMOSOME_I,12665057,12668882,+,WBGene00012037,,cds
linc007,2,3.566912136,5.539829341,6.024593922,5.32395412,4.524747694,3.517774077,3.689199851,0.86375311,2.26933755,1.665074193,5.160840812,CHROMOSOME_X,16002518,16003647,+,NAN,NAN,linc
F21C3.5,2,3.699660999,3.663563535,4.165984742,4.204862429,3.750234246,3.693637067,3.579569918,2.990383363,3.187951237,3.17131202,1.214479066,CHROMOSOME_I,7282958,7283816,-,WBGene00009004,pfd-6,cds
C14B1.12,2,3.041569691,3.492276983,3.941998987,4.003291813,3.796910262,3.661536711,3.32883607,2.300537648,2.526886768,2.820023803,1.702754165,CHROMOSOME_III,3724203,3724962,-,WBGene00184990,,cds
ZK1128.1,2,1.166182115,1.871511874,2.402900126,2.622956053,2.451046672,1.863965769,1.756670428,0,0.556919604,0.292055252,2.622956053,CHROMOSOME_III,10113054,10114722,-,WBGene00014227,,cds
F37A4.2,2,3.262074263,3.650446183,3.672093888,3.700891062,3.607534938,3.633111278,3.329301844,2.300537648,2.749818224,2.820023803,1.400353414,CHROMOSOME_III,6722443,6723230,+,WBGene00018132,,cds
Y57G11C.51,2,2.170358936,2.918935932,2.785352623,3.303166212,2.736066568,2.478643129,2.26640275,0,0.973102158,0.534825157,3.303166212,CHROMOSOME_IV,14773566,14774533,-,WBGene00044258,,cds
Y71F9AL.8,2,2.01886072,3.095393981,3.121539196,2.753881503,2.53919239,2.705632504,2.114215451,0.86375311,1.277257619,1.085367826,2.257786086,CHROMOSOME_I,2878580,2880938,+,WBGene00022113,,cds
C06A5.5,2,1.166182115,1.973718531,1.629193543,1.797586204,1.991709687,1.063691182,1.28024483,0,0,0,1.991709687,CHROMOSOME_I,5981818,5982454,-,WBGene00015503,,cds
Y76G2A.1,2,1.166182115,1.912959186,1.729827245,1.852806548,2.090413851,1.063691182,1.28024483,0,0,0,2.090413851,CHROMOSOME_I,5979502,5980138,+,WBGene00022304,,cds
F09G2.4,2,3.96192955,4.75418807,4.365475339,4.582548062,4.468262902,4.116144352,4.289462512,3.559131488,3.520948513,3.47301165,1.28117642,CHROMOSOME_V,7179154,7182834,+,WBGene00017313,cpsf-2,cds
F09E5.8,2,3.568566409,4.25701889,4.010960911,4.301030426,3.890136619,3.522081025,3.519832494,2.884736976,2.93699959,2.674731534,1.626298892,CHROMOSOME_II,5350650,5351975,+,WBGene00017286,,cds
F21F3.4,2,2.98198514,3.478539191,3.340009235,3.472401211,2.983841875,2.129987783,2.746734789,1.71671915,1.947838179,1.362151705,2.116387486,CHROMOSOME_I,4895988,4897542,+,WBGene00017674,,cds
F22D6.9,2,1.166182115,2.229718603,1.703130155,1.531666373,1.450858193,0.767929045,1.28024483,0,0.567086442,0,2.229718603,CHROMOSOME_I,7099830,7101760,+,WBGene00009054,,cds
C37H5.6,2,4.973188086,5.422858523,5.239942078,5.315976525,5.056598156,4.945927172,5.039975961,4.569169828,4.661536734,4.107829868,1.315028655,CHROMOSOME_V,4818613,4823330,-,WBGene00016509,,cds
Y57G11C.11,2,2.551172052,3.33056626,3.225784901,3.334270172,2.841547145,2.675015893,2.400515168,1.71671915,1.746580991,0.742566659,2.591703513,CHROMOSOME_IV,14793086,14796343,-,WBGene00000763,coq-3,cds
F35D11.4,2,3.686770153,4.046520065,4.048560971,4.46708764,4.265731479,4.208623466,3.888775711,2.325565481,2.843308739,1.913999747,2.553087892,CHROMOSOME_II,4603195,4604160,+,WBGene00018045,,cds
Y62E10A.9,2,2.522438462,2.68368876,2.594827651,2.829767266,2.680285808,2.479570546,2.74743201,1.71671915,1.943942393,1.320859981,1.508907285,CHROMOSOME_IV,13382031,13384292,-,WBGene00004278,rab-19,cds
C24H11.6,2,1.802540854,2.126462635,2.519947841,2.406983755,2.053751143,2.118656273,1.536422576,0.86375311,1.755499254,0.742566659,1.777381181,CHROMOSOME_III,11775016,11776578,+,WBGene00007021,immp-1,cds
F25H9.7,2,2.734775787,2.609044876,3.164495814,3.091219353,2.713842004,2.659460436,2.402287156,1.352376344,1.755499254,1.136087321,2.028408494,CHROMOSOME_V,13468403,13469073,+,WBGene00009139,,cds
Y105E8A.24,2,2.170358936,2.052810618,2.835680491,2.611104816,2.1935427,1.701602228,1.539646316,0.86375311,1.283436976,0.534825157,2.300855334,CHROMOSOME_I,14567320,14580967,-,WBGene00013681,,cds
F28F8.4,2,2.43626448,2.373063912,2.911680351,2.36960681,2.421224055,2.355521147,1.947704985,0.86375311,1.755499254,0.924125075,2.047927241,CHROMOSOME_V,15571470,15572698,+,WBGene00009222,fbxa-95,cds
F36D4.2,2,2.939145419,2.959807522,3.190669098,3.405909843,3.372070857,2.61813835,2.524841622,1.302824747,2.747585038,1.521548961,2.103085096,CHROMOSOME_V,9400301,9401865,+,WBGene00018088,,cds
Y39G10AR.20,2,3.496526358,3.547446055,3.542372909,3.74908783,3.55063089,3.445631546,3.394609352,2.715002806,3.257535107,2.789370827,1.034085024,CHROMOSOME_I,2312498,2313010,+,WBGene00021475,,cds
Y18H1A.7,2,3.498263291,3.58687746,3.831099592,3.898844388,3.945335621,3.292463781,3.579569918,2.715002806,3.329899789,2.894251631,1.230332815,CHROMOSOME_I,717942,719730,-,WBGene00021211,,cds
Y37B11A.3,2,2.709506096,2.609044876,2.949938696,3.108182022,2.611005864,2.751908673,1.756670428,0.86375311,1.751047014,1.40414454,2.244428912,CHROMOSOME_III,5782691,5785089,-,WBGene00021345,,cds
Y48E1C.4,2,2.709506096,2.357570505,2.555448672,2.967656811,2.573725037,2.231462054,1.946491066,1.400282378,2.107111059,1.697699471,1.567374433,CHROMOSOME_II,13433810,13436755,-,WBGene00013017,,cds
C01G10.10,2,2.098888872,2.659540281,2.473311591,2.726270515,2.409330681,1.807150538,2.115296187,1.302824747,0.556919604,2.024614984,2.169350911,CHROMOSOME_V,15080124,15082462,-,WBGene00007237,,cds
F41G3.14,2,3.525775449,4.022516604,3.83525344,3.550822868,3.485238683,3.167536636,3.579961396,2.522603045,1.751047014,2.951380836,2.27146959,CHROMOSOME_II,6741647,6742779,+,WBGene00018305,exos-8,cds
K11H3.6,2,3.699660999,3.993102246,4.139719634,4.000153291,3.740896933,3.548982106,3.634672455,2.850658239,2.395317983,3.182881365,1.744401651,CHROMOSOME_III,9847537,9848029,-,WBGene00010783,mrpl-36,cds
R11D1.9,2,2.4667481,2.86675915,2.895858477,2.642783473,2.520981249,2.542059529,2.524841622,2.037960952,0.567086442,2.334079363,2.328772035,CHROMOSOME_V,12728614,12729398,+,WBGene00011247,mrpl-49,cds
C26B2.7,2,4.05397297,3.85888512,4.662618552,4.530878497,4.331618727,3.715973839,4.142470913,3.548541041,2.93699959,3.847381186,1.725618961,CHROMOSOME_IV,8016200,8016872,+,WBGene00016129,,cds
Y50D4C.3,2,1.934131238,2.460577669,3.027831479,2.550837568,2.721288298,1.179563659,2.402287156,1.400282378,0,1.825436063,3.027831479,CHROMOSOME_V,939152,945245,-,WBGene00021748,,cds
C34E10.5,2,3.897572783,3.593986786,3.797738712,3.930171143,3.777073765,3.578664003,3.978488981,2.850658239,2.526886768,3.218620798,1.451602214,CHROMOSOME_III,5230516,5234568,+,WBGene00016408,prmt-5,cds
Y49E10.2,2,3.876357079,3.638607044,4.087011818,4.026805096,3.688547816,3.499959563,3.840103136,3.132020315,2.745348389,3.019901797,1.341663429,CHROMOSOME_III,12372481,12373758,-,WBGene00013029,glrx-5,cds
Y46H3A.7,2,4.505585455,4.256411714,4.195133015,4.668820811,4.099520343,3.827489859,4.06294858,3.580081973,2.640248732,3.392786533,2.028572079,CHROMOSOME_V,1821576,1823095,+,WBGene00044344,mrpl-39,cds
Y49A3A.5,2,4.28987662,4.220500285,4.265471237,4.644990496,3.942516306,3.921933355,3.841083331,3.391267153,2.938958195,3.371776947,1.706032301,CHROMOSOME_V,14356059,14356808,+,WBGene00000877,cyn-1,cds
C18E9.6,2,4.754801996,4.99182911,4.853366369,4.96754765,4.784763721,4.3451033,4.29018044,4.558653082,3.788059518,4.696000034,1.203769593,CHROMOSOME_II,8971896,8973504,-,WBGene00007686,tomm-40,cds
M01F1.3,2,3.081513713,3.104029656,3.090723596,3.102002112,3.146101601,2.129987783,2.402287156,2.275067957,1.277257619,2.533903632,1.868843982,CHROMOSOME_III,3503697,3505213,-,WBGene00010809,,cds
F31D4.9,2,4.024743261,3.712217568,3.754843407,4.028002803,3.586700883,3.168687155,3.183945708,3.260986698,2.26933755,3.612274603,1.758665252,CHROMOSOME_V,20850802,20851866,-,WBGene00009294,,cds
C50F4.13,2,4.082622212,3.957947677,3.849475899,4.035014611,3.682057408,3.513001363,2.640050032,3.036587386,1.755499254,3.383258239,2.327122959,CHROMOSOME_V,9544627,9545266,-,WBGene00001909,his-35,cds
R07B7.3,2,5.121999796,5.202010206,4.938873451,5.009464911,5.034351902,4.886610366,4.576376171,4.792283398,4.06294871,4.675097241,1.139061496,CHROMOSOME_V,12063415,12065372,-,WBGene00004138,pqn-53,cds
DY3.1,2,4.329932344,4.664884793,4.719499271,4.889716128,4.434349786,4.15242303,3.977003478,4.131377043,3.024975278,3.585558259,1.86474085,CHROMOSOME_I,8759187,8759784,-,WBGene00006574,tin-13,cds
F52A8.5,2,3.360854104,3.606672716,3.750451104,3.585465802,3.466983153,3.328366111,3.02343838,3.132020315,2.526886768,3.218620798,1.223564336,CHROMOSOME_I,7345940,7347372,-,WBGene00009918,,cds
F55F8.2,2,3.437997809,3.870244764,4.095757389,3.603283969,3.50199005,3.426897605,3.107553192,3.088818492,2.266220836,3.183420115,1.829536552,CHROMOSOME_I,5646342,5649659,-,WBGene00018890,,cds
F59A7.8,2,1.753930507,2.013806509,2.108576412,2.047284711,1.855006609,1.36962916,0.96374902,0.86375311,0,0.980725943,2.108576412,CHROMOSOME_V,2008689,2011510,+,WBGene00019095,,cds
Y54E5A.6,2,2.373294092,2.609044876,2.647233742,2.595928546,2.281225883,2.394611662,1.538035347,1.71671915,0.556919604,1.630114008,2.090314138,CHROMOSOME_I,14708278,14710918,-,WBGene00013201,,cds
D2030.11,2,2.734775787,2.73167988,3.247428213,2.632903825,2.392150185,2.231462054,1.947704985,1.754070692,1.27105168,2.55186026,1.976376533,CHROMOSOME_I,7590502,7591204,+,WBGene00008420,,cds
Y38C1AA.14,2,2.551172052,2.229718603,2.872087644,2.375543792,2.314053209,2.035480485,1.947704985,2.067933256,0.965435837,2.245490372,1.906651807,CHROMOSOME_IV,205239,208004,+,WBGene00195063,,cds
W04B5.4,2,3.796018285,3.547446055,3.459466098,3.280042114,3.210408057,3.111475652,2.844768152,2.695935202,1.755499254,3.046068761,2.040519031,CHROMOSOME_III,2406282,2410965,-,WBGene00021021,mrpl-30,cds
Y104H12D.4,2,3.360854104,3.354178788,3.55231797,3.040816828,2.650544657,2.889130812,2.640800751,2.300537648,1.538690448,2.5704202,2.013627521,CHROMOSOME_IV,1182592,1186625,+,WBGene00022428,,cds
F32D8.5,2,2.657598809,3.019380515,2.462610687,2.851229415,2.988198359,1.791470242,2.265429519,2.300537648,1.277257619,1.794193797,1.742122896,CHROMOSOME_V,10894834,10896114,+,WBGene00009330,,cds
R11A8.1,2,4.254341657,4.518357836,3.905289297,3.978150177,4.295314232,3.255103652,3.32883607,3.0059497,1.940036058,2.245490372,2.578321778,CHROMOSOME_IV,10355102,10357141,-,WBGene00011236,,cds
Y39A1A.6,2,2.784024874,2.327232301,2.149183514,2.645907339,2.101869156,0.611657559,1.538035347,1.790479553,0.556919604,0.980725943,2.22710527,CHROMOSOME_III,10615365,10617724,+,WBGene00012645,mrpl-22,cds
W06D4.4,2,2.170358936,2.939894653,2.608927643,2.908571409,2.832669006,1.821199709,2.264455631,2.007352733,1.755499254,2.076316574,1.184395399,CHROMOSOME_I,9060477,9063154,-,WBGene00012298,prmt-7,cds
Y62E10A.5,2,2.098888872,2.55671779,2.575093075,2.519007534,2.322424049,1.224754674,1.947704985,1.400282378,0.95772856,1.942777021,1.617364515,CHROMOSOME_IV,13368435,13369396,-,WBGene00000093,agt-1,cds
C07E3.2,2,3.806571698,4.128973032,3.708616102,3.966211447,3.399493623,3.087210362,3.394609352,3.234802643,2.853728221,3.372249592,1.27524481,CHROMOSOME_II,10339632,10345056,-,WBGene00007413,pro-2,cds
F54A3.5,2,4.338199709,4.340994457,3.765844628,4.23798094,3.756960718,3.339192018,3.934329581,3.466431146,3.397383654,3.877837251,1.00180244,CHROMOSOME_II,2224362,2225715,-,WBGene00018784,,cds
F57B10.14,2,4.36272129,4.190843629,4.059254578,4.328835492,3.784726334,3.664620439,3.520648431,3.021349871,3.021282579,4.017539416,1.341438711,CHROMOSOME_I,6552834,6553382,-,WBGene00019007,,cds
R07E5.10,2,4.221068157,4.253141886,4.062801572,4.386645701,3.687986829,3.426416728,3.519424353,2.990383363,2.754274252,3.847721111,1.632371449,CHROMOSOME_III,4415492,4418036,-,WBGene00011116,pdcd-2,cds
Y37H2A.4,2,2.579344524,2.388392699,1.988246817,2.091239568,1.468664528,2.023378598,1.758054969,0.86375311,0.556919604,2.127349695,2.02242492,CHROMOSOME_V,18123949,18125217,+,WBGene00012564,fbxa-107,cds
C43H8.2,2,4.092430263,4.142597035,3.681353163,3.350531929,3.711714455,3.318495356,3.258453639,2.974647235,2.940914144,3.308330286,1.201682891,CHROMOSOME_I,10622941,10624350,+,WBGene00016622,,cds
ZK1127.5,2,3.852110631,3.625729966,3.342824218,2.647698041,2.903704457,2.949276155,2.527279577,2.249140524,1.936119118,2.692542287,1.915991514,CHROMOSOME_II,7050628,7051947,+,WBGene00022852,,cds
Y45F10D.7,2,3.554443309,3.650908267,3.1681505,2.926333715,2.751769051,2.995318613,2.640050032,2.850658239,2.53208607,3.033343485,1.118822197,CHROMOSOME_IV,13788911,13796199,+,WBGene00012887,,cds
F09F7.3,2,4.802680813,4.576151364,4.253217175,4.244483792,4.017115544,3.856493582,3.634295547,4.032172921,3.02681809,4.193335875,1.775862724,CHROMOSOME_III,5557304,5564797,+,WBGene00017300,,cds
T21C9.12,2,5.297357384,5.152224562,4.614452174,4.844994746,4.630093374,4.214793437,4.290658861,4.193997405,3.632341341,4.244950835,1.665016043,CHROMOSOME_V,10599084,10602126,+,WBGene00011897,scpl-4,cds
F10G7.9,2,3.699660999,4.092340803,3.795377524,3.578700494,3.237392961,2.706424941,2.640800751,2.867798229,2.110590737,3.501874079,1.981750066,CHROMOSOME_II,4703251,4706485,-,WBGene00017372,,cds
Y48B6A.3,2,3.262074263,3.85848508,3.44885749,2.830936482,2.440730212,2.775257275,1.945276125,2.037960952,1.533514936,2.850717541,2.324970144,CHROMOSOME_II,14155691,14165954,+,WBGene00006964,xrn-2,cds
C55A6.10,2,3.391086883,3.973277296,2.949938696,3.256541328,3.408746914,2.796002161,3.459643203,2.695935202,1.538690448,3.31983566,2.434586848,CHROMOSOME_V,11505336,11508446,+,WBGene00008339,,cds
W09G3.7,2,1.802540854,2.876872605,1.840523178,2.42218009,2.259422078,1.762639923,1.946491066,1.352376344,0.556919604,2.024614984,2.319953001,CHROMOSOME_I,13797333,13802209,-,WBGene00012370,,cds
Y116A8C.26,2,0.748353335,2.371943213,1.490110625,1.965180012,2.053751143,1.409318045,1.758054969,1.352376344,0,1.40414454,2.371943213,CHROMOSOME_IV,17079714,17087344,-,WBGene00013803,,cds
Y105E8A.23,2,2.098888872,2.659540281,1.765091387,2.692927055,2.449723571,2.165764519,1.947704985,1.71671915,1.538690448,1.99743973,1.154236607,CHROMOSOME_I,14552083,14565832,-,WBGene00013680,,cds
F40H6.6,2,1.547965312,1.849528014,1.214812816,0.90902622,1.095257925,1.181844701,0.966147004,0.793735534,0,0,1.849528014,CHROMOSOME_III,6065470,6066166,+,WBGene00044412,,cds
T07A9.14,2,3.226887057,3.884959364,3.491021981,2.594072378,3.045339659,2.752676102,2.113133905,2.500794546,1.27105168,1.444949572,2.613907684,CHROMOSOME_IV,386699,387893,+,WBGene00044789,,cds
Y67H2A.7,2,3.244587934,3.346350807,3.024065894,2.664112519,3.002297291,2.936425783,2.526467383,2.815754993,1.538690448,2.245490372,1.807660359,CHROMOSOME_IV,13303722,13310794,+,WBGene00013464,,cds
F44G4.1,2,4.167491677,4.232673257,3.651296002,3.672888911,3.897213772,3.552756459,3.185490074,3.355260481,3.024975278,2.937149499,1.295523758,CHROMOSOME_II,8994574,8996209,+,WBGene00009711,,cds
Y37A1C.1,2,4.915530996,5.49868718,4.716165217,4.712230074,4.873447454,4.90936561,4.324568158,4.67289715,4.069221355,3.603289807,1.895397373,CHROMOSOME_IV,14107708,14116009,-,WBGene00012543,nkcc-1,cds
F44E2.9,2,2.307449248,3.000278516,2.785352623,2.841118628,2.438063779,2.889130812,1.947704985,2.350166525,0.95772856,1.40414454,2.042549956,CHROMOSOME_III,8849910,8850451,-,WBGene00018422,,cds
ZK1127.12,2,1.166182115,1.993901755,1.068757464,1.48848988,1.432829335,1.36962916,0.560896671,0.793735534,0,0.742566659,1.993901755,CHROMOSOME_II,7052057,7053148,+,WBGene00022857,,cds
ZK856.10,2,3.174616904,3.83751865,3.368743335,3.053333078,3.158745237,3.313534537,2.640800751,2.715002806,2.256830091,2.675497698,1.580688559,CHROMOSOME_V,10205652,10206575,-,WBGene00014111,,cds
F46B6.12,2,3.360854104,3.413686192,3.041757808,3.304301921,3.236625961,3.1796339,3.326504944,2.833312165,2.26933755,2.773438797,1.144348642,CHROMOSOME_V,9774875,9775812,-,WBGene00009776,,cds
F56G4.6,2,2.579344524,2.089424917,1.619940205,1.661055106,2.00216867,2.395594683,2.527279577,0.86375311,0,1.085367826,2.579344524,CHROMOSOME_I,11364313,11374328,-,WBGene00010161,,cds
T23G4.3,2,3.120381531,3.478539191,2.58023091,2.644578054,2.173571068,2.775257275,2.847372099,2.222738595,1.283436976,1.969742747,2.195102215,CHROMOSOME_IV,13685049,13686988,-,WBGene00011959,,cds
T07A9.2,2,2.311406526,1.993901755,1.381505893,1.699428167,1.95241518,2.442744346,1.538035347,1.352376344,0,0.292055252,2.442744346,CHROMOSOME_IV,388711,390439,-,WBGene00001338,ears-2,cds
linc029,2,1.166182115,1.16901862,0.631162961,0.535599534,1.068705616,1.268573014,0.966147004,0,0,0,1.268573014,CHROMOSOME_IV,6354210,6357227,+,NAN,NAN,linc
M110.10,2,1.166182115,1.133070995,1.3474317,1.117941119,0.744262492,1.67089905,1.28024483,0.86375311,0,0.742566659,1.67089905,CHROMOSOME_II,8214013,8214417,-,WBGene00195142,,cds
B0205.6,2,3.483431285,4.459999164,3.83525344,4.119786288,4.044964037,3.637087764,3.328370146,3.367362831,3.793482031,3.393252346,1.131629018,CHROMOSOME_I,10736686,10739900,+,WBGene00015021,,cds
ZC395.6,2,0.64551341,1.871511874,1.068757464,1.462343051,1.229725059,0.855306648,0.560896671,0,1.27105168,0.534825157,1.871511874,CHROMOSOME_III,5265074,5267164,+,WBGene00001740,gro-1,cds
C05D11.8,2,0,1.133070995,0.471080086,0.90902622,0.993268031,0.189748329,0,0,0,0,1.133070995,CHROMOSOME_III,6422406,6427252,-,WBGene00015485,,cds
F59H6.14,2,0,1.664110408,0.290991304,0.765122718,1.065253866,0.189748329,0,0,0,0,1.664110408,CHROMOSOME_II,2033642,2034817,+,WBGene00206415,,cds
C01F1.2,2,2.657598809,3.573528099,3.721975738,3.737609173,3.29563002,2.889130812,2.939005313,3.021349871,2.52166866,2.804428527,1.215940513,CHROMOSOME_II,4299660,4301276,+,WBGene00015297,sco-1,cds
F57C9.5,2,3.296423649,4.483873393,4.269915093,4.182406583,4.249992673,3.60326381,3.635425977,3.559131488,3.395958484,3.655213203,1.187449743,CHROMOSOME_I,4827073,4829797,+,WBGene00002034,htp-3,cds
C54G4.1,2,0,1.302118571,1.798899555,0.941406854,0.612866001,0.357416276,0,0,0,0,1.798899555,CHROMOSOME_I,8014438,8019587,+,WBGene00008311,rskn-2,cds
F01F1.10,2,2.579344524,3.540103052,3.544636526,2.951849217,3.058893648,3.062529952,2.641551079,2.657026894,2.513805939,2.623121331,1.030830586,CHROMOSOME_III,5866453,5868457,-,WBGene00017164,eng-1,cds
F36H12.2,2,0.748353335,2.387283849,2.194456863,2.108202001,1.66273605,1.24574036,0.966147004,1.400282378,1.538690448,0.742566659,1.64471719,CHROMOSOME_IV,5274495,5276102,+,WBGene00018118,,cds
T08G11.4,2,3.481676392,4.483873393,4.292695426,4.141653445,4.044087564,3.685176294,3.520648431,3.788196017,3.890357088,3.594248705,1.002197,CHROMOSOME_I,8902739,8905527,-,WBGene00011631,,cds
C04G6.6,2,0,1.235871492,0.775243723,0.683917639,0.357970725,0.189748329,0,0,0,0,1.235871492,CHROMOSOME_II,5099429,5100233,-,WBGene00015456,,cds
ZK678.3,2,0,1.133070995,0.406354161,0.346283344,0.14647452,0.189748329,0,0,0,0,1.133070995,CHROMOSOME_X,15748415,15749138,-,WBGene00014069,,cds
Y106G6D.6,2,0,2.633110939,1.773461603,1.417007481,1.253496222,1.224754674,0.96374902,0.86375311,0.556919604,0.534825157,2.633110939,CHROMOSOME_I,10118070,10119948,-,WBGene00013702,,cds
C23G10.7,2,4.175656152,5.042697478,4.676576207,4.497607492,4.714448247,4.555976524,4.218340984,3.981823237,4.253959446,4.300849507,1.060874242,CHROMOSOME_III,6195933,6198364,-,WBGene00016014,,cds
ZK616.5,2,3.887666709,4.897825084,4.429472445,4.328007624,4.233398808,3.970015959,3.934635726,3.391267153,3.832233046,3.832080412,1.506557931,CHROMOSOME_IV,5392164,5393427,+,WBGene00022775,,cds
C01G8.5,2,4.033754246,4.830907649,4.628794884,4.854590763,4.566451634,4.483327967,4.424815463,3.756254424,3.693116253,3.955663578,1.16147451,CHROMOSOME_I,5284060,5291608,-,WBGene00001333,erm-1,cds
